generation,individual_id,l0_size,accuracy_on_full,f1_macro_on_full,num_tokens,num_distinct_tokens,num_classes_in_l0,most_frequent_class_in_l0,l0_indices_hash,fitness_calc_time_sec
3,13,10,0.029637,0.002917,56,55,10,panificacao natal,4f2d87796f,1.3598
3,14,10,0.033245,0.002674,50,48,8,aperitivo,6f48121f46,1.5719
3,15,10,0.027293,0.002224,48,48,10,aperitivo,b184dad087,1.4488
3,16,10,0.033591,0.003775,60,60,10,fralda,97af7d889e,1.3871
3,17,10,0.044934,0.002544,50,49,10,padaria e confeitaria fresca,d3319b5a0c,1.4672
3,18,10,0.023725,0.001748,45,45,10,leite em po,d6e8ffed45,1.4650
3,19,10,0.016922,0.001925,61,60,10,alcool,b744cc3411,1.3358
3,20,10,0.042538,0.002724,56,56,10,maionese,830db90bf2,1.4871
3,21,10,0.046984,0.002973,50,50,10,maionese,6d983eb8d0,1.5421
3,22,10,0.019345,0.002222,52,51,9,padaria e confeitaria fresca,93e43c06c7,1.8220
3,23,10,0.038224,0.004033,54,54,10,granola,dd12d1d64d,1.7683
3,24,10,0.020809,0.001773,53,51,9,refrigerante,0cb52c15d3,1.4353
3,25,10,0.030196,0.002862,53,52,10,alcool,8f23398154,1.4623
3,26,10,0.035721,0.003279,59,55,10,aperitivo,7a8ebec5dd,1.4897
3,27,10,0.040154,0.003143,58,57,10,detergente,6607232a17,1.4977
3,28,10,0.028026,0.001941,61,61,9,creme dental,78f3330d54,1.4994
